year,informed_consent,sex,age,campus,modalidad,regime,career,field_OCDE,school,faculty,semester_admision,years_of_study,current_level,com_grade_point_average,A1,A2,A3,A4,E1,E2,E3,E4,E5,E6,C1,C2,C3,C4,C5,unders_and_accept_inst,unders_items,satisfac_instrument
2022,Sí,Femenino,34,PROVIDENCIA,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,2,Segundo año,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,Sí,Masculino,43,LA FLORIDA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,2,Segundo año,56,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2022,Sí,Femenino,38,ONLINE,A distancia,A DISTANCIA,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,52,6,6,4,5,5,6,6,5,6,3,5,6,6,6,6,3,3,3
2022,Sí,Masculino,43,ONLINE,A distancia,A DISTANCIA,INGENIERÍA EN CIBERSEGURIDAD,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,53,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,34,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202110,2,Segundo año,58,6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,4,4,4
2022,Sí,Femenino,19,CONCEPCION,Presencial,DIURNO,TERAPIA OCUPACIONAL,Medical and Health Sciences,TERAPIA OCUPACIONAL,FAC. DE SALUD Y CS. SOCIALES,202110,2,Segundo año,55,6,6,6,5,6,5,6,5,5,6,6,6,6,5,6,4,4,4
2022,Sí,Femenino,23,SANTIAGO CENTRO,Presencial,DIURNO,TERAPIA OCUPACIONAL,Medical and Health Sciences,TERAPIA OCUPACIONAL,FAC. DE SALUD Y CS. SOCIALES,202010,3,Tercer año o superior,48,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4
2022,Sí,Masculino,33,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,2,Segundo año,64,5,5,5,5,4,4,4,4,5,5,5,5,5,4,5,4,4,4
2022,Sí,Femenino,19,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202120,2,Segundo año,52,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,39,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,2,Segundo año,44,3,2,2,3,3,4,4,4,4,4,5,5,5,5,5,3,3,3
2022,Sí,Masculino,22,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,57,4,4,2,3,4,3,3,2,4,5,5,5,5,1,5,3,3,3
2022,Sí,Femenino,20,PROVIDENCIA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,2,Segundo año,55,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,38,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,2,Segundo año,56,4,5,4,6,6,6,6,5,6,6,5,5,5,6,6,3,3,3
2022,Sí,Femenino,33,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,62,4,6,6,6,4,4,5,4,6,3,4,4,4,4,4,2,2,2
2022,Sí,Femenino,20,MAIPU,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,2,Segundo año,53,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,4,4,4
2022,Sí,Femenino,34,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,52,3,1,2,3,3,1,1,3,1,3,3,3,3,1,3,1,1,1
2022,Sí,Masculino,35,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,58,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4
2022,Sí,Femenino,33,VIÑA DEL MAR,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202120,2,Segundo año,0,2,5,4,5,5,2,2,4,2,5,4,5,5,2,5,3,4,3
2022,Sí,Masculino,34,LA FLORIDA,Presencial,EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,62,4,1,2,3,5,4,4,4,3,4,3,6,4,3,6,3,2,2
2022,Sí,Femenino,46,SANTIAGO CENTRO,Presencial,EXECUTIVE,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,0,6,6,6,6,6,6,6,5,6,4,6,6,6,6,6,4,4,4
2022,Sí,Femenino,32,SANTIAGO CENTRO,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202210,1,Primer año,52,4,4,3,3,4,3,3,4,3,4,2,4,3,3,4,2,3,3
2022,No,Femenino,32,CONCEPCION,Presencial,EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202120,2,Segundo año,67,4,2,2,2,4,4,4,4,4,4,6,6,6,6,6,3,3,3
2022,Sí,Femenino,32,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,61,6,6,4,6,3,4,2,3,4,5,4,5,5,4,4,3,3,3
2022,Sí,Masculino,35,SANTIAGO CENTRO,Presencial,DIURNO,INGENIERÍA DE EJECUCIÓN  EN INFORMÁTICA,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,52,5,5,6,5,4,4,4,4,4,6,4,4,4,4,4,4,4,4
2022,Sí,Masculino,51,CONCEPCION,Presencial,EXECUTIVE,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,61,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2022,Sí,Masculino,56,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,201610,7,Tercer año o superior,42,6,5,5,4,4,4,6,4,6,5,6,6,6,6,6,4,3,4
2022,Sí,Femenino,45,VIÑA DEL MAR,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,48,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1
2022,Sí,Masculino,24,SANTIAGO CENTRO,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ACTIVIDAD FÍSICA Y DEPORTE,Medical and Health Sciences,CS. DE LA ACTIVIDAD FÍSICA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,44,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,67,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,46,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,67,4,1,2,3,3,4,3,2,3,3,4,3,3,3,3,2,2,2
2022,Sí,Femenino,30,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,28,ONLINE,A distancia,A DISTANCIA,INGENIERÍA EN CIBERSEGURIDAD,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,61,6,4,5,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,48,ONLINE,A distancia,A DISTANCIA,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,63,2,5,5,6,4,3,4,5,5,4,3,5,5,4,5,4,4,4
2022,Sí,Femenino,53,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,65,4,2,2,5,4,4,5,5,5,1,5,5,5,3,3,3,3,2
2022,Sí,Masculino,54,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN  EN INFORMÁTICA,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,201510,8,Tercer año o superior,34,2,1,4,3,3,3,3,1,3,1,3,3,1,6,1,3,3,3
2022,Sí,Masculino,34,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,64,6,6,6,6,3,3,3,3,3,3,6,6,6,6,6,4,4,4
2022,Sí,Masculino,42,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,58,2,1,5,2,3,2,4,5,4,1,2,2,3,3,1,4,4,4
2022,Sí,Masculino,43,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,65,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,22,LA FLORIDA,Presencial,EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,31,CONCEPCION,Presencial,EXECUTIVE,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,55,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4
2022,Sí,Femenino,48,MAIPU,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,55,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,39,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,6,4,1,3,5,1,1,1,1,1,1,4,4,4,1,5,1,1,1
2022,Sí,Masculino,51,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,2,Segundo año,61,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,3,4,3
2022,Sí,Masculino,48,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,64,6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,4,4,4
2022,Sí,Femenino,41,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,58,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,4,4,4
2022,Sí,Femenino,44,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,65,6,6,6,6,6,6,6,5,6,5,6,6,5,5,6,3,3,4
2022,Sí,Femenino,42,ONLINE,A distancia,A DISTANCIA,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,66,5,5,6,6,5,6,6,6,6,4,6,6,6,6,6,4,4,4
2022,Sí,Masculino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,2,Segundo año,63,6,5,6,6,6,6,6,6,6,4,3,6,6,6,5,4,4,4
2022,Sí,Masculino,46,ONLINE,A distancia,A DISTANCIA,INGENIERÍA EN CIBERSEGURIDAD,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,54,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
2022,Sí,Masculino,53,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,5,5,5,5,5,4,5,5,5,5,3,5,5,6,5,6,3,3,3
2022,Sí,Femenino,32,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,61,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,41,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,65,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2022,Sí,Femenino,37,ONLINE,A distancia,A DISTANCIA,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,41,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,2,Segundo año,57,4,3,4,4,3,3,3,2,2,1,2,3,3,2,3,1,2,2
2022,Sí,Femenino,37,MAIPU,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202120,2,Segundo año,55,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,39,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,0,6,4,5,5,5,5,5,5,5,5,5,6,6,6,6,2,2,2
2022,Sí,Masculino,44,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,58,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4
2022,Sí,Masculino,34,MAIPU,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,58,6,6,5,5,6,5,6,6,6,6,6,5,6,5,6,4,4,4
2022,Sí,Femenino,22,LA FLORIDA,Presencial,EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,6,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,34,SANTIAGO CENTRO,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202210,1,Primer año,54,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,4,4,4
2022,Sí,Femenino,21,PROVIDENCIA,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202210,1,Primer año,45,6,5,5,5,6,5,5,5,6,5,6,6,5,6,5,4,3,4
2022,Sí,Masculino,39,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,2,Segundo año,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,No,Masculino,34,LA FLORIDA,Presencial,EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,62,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,Sí,Masculino,31,CONCEPCION,Presencial,EXECUTIVE,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4
2022,Sí,Masculino,18,SANTIAGO CENTRO,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,51,6,5,5,6,6,6,6,6,6,5,6,6,6,6,6,4,4,4
2022,Sí,Masculino,52,MAIPU,Presencial,EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,26,5,5,5,5,5,6,6,5,6,5,5,5,5,5,5,3,3,3
2022,Sí,Femenino,53,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,66,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4
2022,Sí,Femenino,30,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,55,5,3,3,4,5,5,5,5,5,5,3,3,3,3,3,4,4,4
2022,Sí,Masculino,34,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,48,4,4,4,4,5,6,5,6,5,5,6,6,6,6,6,4,4,4
2022,Sí,Masculino,39,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,35,SANTIAGO CENTRO,Presencial,DIURNO,INGENIERÍA DE EJECUCIÓN  EN INFORMÁTICA,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,52,6,6,3,5,5,5,5,3,5,4,5,5,5,5,5,3,3,3
2022,Sí,Femenino,42,CONCEPCION,Presencial,EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,34,SANTIAGO CENTRO,Presencial,VESPERTINO,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,6,6,6,2,6,6,6,6,4,6,6,4,6,6,4,6,4,4,4
2022,Sí,Masculino,51,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,2,Segundo año,61,6,5,5,6,6,6,6,6,6,5,6,6,6,6,6,4,4,4
2022,Sí,Masculino,32,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,54,6,6,6,6,3,3,3,3,3,3,2,2,2,2,2,3,3,3
2022,Sí,Femenino,33,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,2,Segundo año,62,2,4,6,6,4,4,4,4,4,4,4,6,4,1,2,3,3,3
2022,Sí,Masculino,33,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,47,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,40,PROVIDENCIA,Presencial,EXECUTIVE,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202010,3,Tercer año o superior,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,43,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,63,4,6,5,5,5,5,5,5,5,6,4,6,5,5,5,3,3,3
2022,Sí,Femenino,24,SANTIAGO CENTRO,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,58,5,5,5,5,5,4,4,4,5,5,6,5,5,5,5,3,3,3
2022,Sí,Masculino,43,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,65,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,36,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Masculino,43,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,44,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,55,1,3,2,3,1,1,1,1,1,1,3,3,1,1,1,1,2,1
2022,Sí,Masculino,35,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,58,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,44,SANTIAGO CENTRO,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202210,1,Primer año,65,1,6,6,6,6,5,5,6,6,6,6,6,6,6,6,4,4,4
2022,Sí,Femenino,32,VIÑA DEL MAR,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202120,2,Segundo año,53,3,1,6,3,6,3,4,3,3,3,3,3,3,3,3,3,3,3
2022,Sí,Masculino,39,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,64,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,4,4,4
2022,No,Masculino,21,MAIPU,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,1,Primer año,0,5,6,6,6,4,6,6,5,6,5,6,6,5,5,6,4,3,4
2022,Sí,Femenino,27,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,45,6,6,6,6,4,6,5,5,6,6,6,6,4,4,5,4,4,4
2022,Sí,Masculino,53,ONLINE,A distancia,A DISTANCIA,INGENIERÍA EN CIBERSEGURIDAD,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,1,Primer año,66,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
